announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,label,Incident,window_start,window_end
90,0,90,1,0,0,0,1,1,0,13,2,2.75,3,1,0,0,11,0,0,0,1,0,25,0.06493506493506493,5,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:05,2018-04-24 13:05:06
72,8,72,0,0,0,0,0,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,26,0.053061224489795916,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:06,2018-04-24 13:05:07
56,1,56,0,0,0,0,0,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,21,0.05722070844686648,5,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:07,2018-04-24 13:05:08
11,10,11,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.1791044776119403,20,7,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:08,2018-04-24 13:05:09
88,9,88,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,35,0.07291666666666667,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:09,2018-04-24 13:05:10
191,0,191,0,0,0,0,0,0,0,12,2,2.14,3,0,0,43,7,0,0,0,0,0,41,0.046964490263459335,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:10,2018-04-24 13:05:11
125,35,125,0,0,0,0,0,0,0,13,2,3.6666666666666665,4,0,0,0,1,2,0,0,0,0,44,0.07871198568872988,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:11,2018-04-24 13:05:12
117,16,117,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,43,0.06574923547400612,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:12,2018-04-24 13:05:13
217,1,217,0,0,0,0,1,0,1,13,3,1.518987341772152,3,0,39,39,1,0,0,0,0,39,35,0.03173164097914778,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:13,2018-04-24 13:05:14
48,5,48,0,0,0,0,0,0,0,13,3,2.125,3,0,3,1,4,0,0,0,0,3,39,0.15476190476190477,13,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:14,2018-04-24 13:05:15
39,1,39,0,0,0,1,0,0,0,7,2,4.0,4,0,0,0,0,1,0,0,0,0,12,0.07017543859649122,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:15,2018-04-24 13:05:16
65,4,65,0,0,0,0,0,0,0,12,2,1.0,1,0,1,0,0,0,0,0,0,1,54,0.15517241379310345,10,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:16,2018-04-24 13:05:17
20,0,20,1,0,0,0,1,1,0,6,1,0.0,0,1,0,0,0,0,0,0,1,0,11,0.12643678160919541,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:17,2018-04-24 13:05:18
14,1,14,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.19672131147540983,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:18,2018-04-24 13:05:19
27,3,27,0,0,0,0,0,0,0,16,2,3.0,3,0,0,0,2,0,0,0,0,0,11,0.0658682634730539,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:19,2018-04-24 13:05:20
24,4,24,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,21,0.17355371900826447,8,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:20,2018-04-24 13:05:21
15,2,15,0,0,0,0,1,0,1,14,2,5.0,5,0,0,0,0,0,1,0,0,0,30,0.30927835051546393,4,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:21,2018-04-24 13:05:22
17,3,17,0,0,0,0,1,0,1,9,2,5.0,5,0,0,0,0,0,1,0,0,0,35,0.3431372549019608,5,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:22,2018-04-24 13:05:23
61,0,61,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,1,0,0,0,0,0,10,0.03731343283582089,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:23,2018-04-24 13:05:24
24,4,24,0,0,0,0,1,0,1,10,3,1.5,2,0,1,1,0,0,0,0,0,1,30,0.2222222222222222,7,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:24,2018-04-24 13:05:25
337,10,337,0,0,0,0,0,0,0,15,2,4.0,4,0,0,0,0,2,0,0,0,0,76,0.0468557336621455,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:25,2018-04-24 13:05:26
21,3,21,4,0,0,0,4,4,0,13,1,0.0,0,4,0,0,0,0,0,0,4,0,18,0.17475728155339806,6,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:26,2018-04-24 13:05:27
52,29,52,0,0,0,0,0,0,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,35,0.12727272727272726,10,6,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:27,2018-04-24 13:05:28
85,0,85,0,0,0,0,0,0,0,12,2,1.5,2,0,1,1,0,0,0,0,0,1,25,0.05656108597285068,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:28,2018-04-24 13:05:29
1,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:29,2018-04-24 13:05:30
105,13,105,0,0,0,0,0,0,0,10,2,7.0,8,0,0,0,0,0,0,2,0,0,17,0.03102189781021898,8,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:30,2018-04-24 13:05:31
13,1,13,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0375,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:31,2018-04-24 13:05:32
12,0,12,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,22,0.27848101265822783,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:32,2018-04-24 13:05:33
11,7,11,0,0,0,0,0,0,0,17,1,0.0,0,0,0,0,0,0,0,0,0,0,19,0.25675675675675674,15,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:33,2018-04-24 13:05:34
4,5,4,0,0,0,0,1,0,1,5,2,1.0,1,0,1,0,0,0,0,0,0,1,10,0.7142857142857143,14,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:34,2018-04-24 13:05:35
25,3,25,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,22,0.17054263565891473,2,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:35,2018-04-24 13:05:36
15,0,15,0,0,0,0,0,0,0,7,2,4.0,4,0,0,0,0,1,0,0,0,0,18,0.2571428571428571,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:36,2018-04-24 13:05:37
165,4,165,4,0,0,0,6,4,2,12,3,1.6923076923076923,4,4,3,2,1,3,0,0,4,3,55,0.06756756756756757,11,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:37,2018-04-24 13:05:38
71,1,71,0,0,0,0,1,0,1,16,3,2.5,3,0,0,1,1,0,0,0,0,0,44,0.09777777777777778,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:38,2018-04-24 13:05:39
5,0,5,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,16,0.45714285714285713,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:39,2018-04-24 13:05:40
36,3,36,0,0,0,0,0,0,0,9,2,3.0,3,0,0,0,2,0,0,0,0,0,27,0.140625,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:40,2018-04-24 13:05:41
232,5,232,0,0,0,0,0,0,0,15,2,3.8857142857142857,4,0,1,0,1,33,0,0,0,1,57,0.04746044962531224,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:41,2018-04-24 13:05:42
130,23,130,0,0,0,0,0,0,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,34,0.05198776758409786,2,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:42,2018-04-24 13:05:43
12,2,12,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.23809523809523808,2,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:43,2018-04-24 13:05:44
336,6,336,0,0,0,0,1,0,1,15,3,2.026315789473684,4,0,9,20,8,1,0,0,0,9,88,0.058085808580858087,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:44,2018-04-24 13:05:45
65,0,65,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,16,0.06694560669456066,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:45,2018-04-24 13:05:46
166,14,166,0,0,0,0,1,0,1,25,2,3.111111111111111,4,0,0,2,12,4,0,0,0,0,39,0.03959390862944162,9,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:46,2018-04-24 13:05:47
107,4,107,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,36,0.0759493670886076,7,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:47,2018-04-24 13:05:48
20,2,20,0,0,0,0,0,0,0,14,1,0.0,0,0,0,0,0,0,0,0,0,0,16,0.125,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:48,2018-04-24 13:05:49
11,1,11,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.3,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:49,2018-04-24 13:05:50
13,2,13,0,0,0,0,1,0,1,11,2,5.0,5,0,0,0,0,0,1,0,0,0,9,0.1111111111111111,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:50,2018-04-24 13:05:51
18,0,18,0,0,0,0,0,0,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,20,0.24096385542168675,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:51,2018-04-24 13:05:52
7,4,7,0,0,0,0,0,0,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0.1509433962264151,10,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:52,2018-04-24 13:05:53
4,1,4,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.35294117647058826,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:53,2018-04-24 13:05:54
17,2,17,0,0,0,0,1,0,1,8,3,1.5,2,0,1,1,0,0,0,0,0,1,12,0.13793103448275862,6,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:54,2018-04-24 13:05:55
18,6,18,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,3,0,0,0,0,0,10,0.09259259259259259,4,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:55,2018-04-24 13:05:56
347,5,347,0,0,0,0,0,0,0,16,2,3.3333333333333335,4,0,0,0,30,15,0,0,0,0,78,0.04730139478471801,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:56,2018-04-24 13:05:57
65,0,65,1,0,0,0,1,1,0,7,1,0.0,0,2,0,0,0,0,0,0,2,0,28,0.12121212121212122,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:57,2018-04-24 13:05:58
171,2,171,0,0,0,0,0,0,0,24,1,0.0,0,0,0,0,0,0,0,0,0,0,46,0.05128205128205128,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:58,2018-04-24 13:05:59
6,8,6,0,0,0,0,0,0,0,8,2,4.0,4,0,0,0,0,2,0,0,0,0,7,0.19444444444444445,14,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:05:59,2018-04-24 13:06:00
20,1,20,0,0,0,0,1,0,1,9,2,1.0,1,0,1,0,0,0,0,0,0,1,16,0.16161616161616163,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:00,2018-04-24 13:06:01
9,0,9,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,16,0.32653061224489793,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:01,2018-04-24 13:06:02
25,0,25,3,0,0,0,3,3,0,10,2,2.0,3,3,0,0,6,0,0,0,3,0,24,0.16901408450704225,7,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:02,2018-04-24 13:06:03
9,0,9,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,22,0.4074074074074074,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:03,2018-04-24 13:06:04
9,1,9,0,0,0,0,1,0,1,8,2,2.5,3,0,1,0,3,0,0,0,0,1,6,0.10526315789473684,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:04,2018-04-24 13:06:05
35,6,35,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,29,0.19727891156462585,4,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:05,2018-04-24 13:06:06
8,1,8,0,0,0,0,0,0,0,6,2,2.3333333333333335,3,0,1,0,2,0,0,0,0,1,7,0.2,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:06,2018-04-24 13:06:07
122,2,122,0,0,0,1,2,2,0,16,2,2.4285714285714284,7,2,1,1,1,1,0,0,2,1,67,0.11019736842105263,5,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:07,2018-04-24 13:06:08
66,2,66,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,21,0.056451612903225805,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:08,2018-04-24 13:06:09
17,6,17,0,0,0,0,0,0,0,9,2,4.2,6,0,0,0,3,0,0,2,0,0,12,0.11320754716981132,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:09,2018-04-24 13:06:10
6,8,6,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.32142857142857145,14,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:10,2018-04-24 13:06:11
8,1,8,0,0,0,0,0,0,0,8,2,4.0,4,0,0,0,0,1,0,0,0,0,16,0.37209302325581395,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:11,2018-04-24 13:06:12
192,7,192,0,0,0,0,1,0,1,10,2,5.0,5,0,0,0,0,0,1,0,0,0,58,0.07351077313054499,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:12,2018-04-24 13:06:13
92,48,92,0,0,0,0,0,0,0,25,3,3.0,3,0,0,0,2,0,0,0,0,0,25,0.05197505197505198,11,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:13,2018-04-24 13:06:14
4,1,4,0,0,0,0,1,0,1,7,2,1.0,1,0,1,0,0,0,0,0,0,1,11,0.5238095238095238,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:14,2018-04-24 13:06:15
205,9,205,0,0,0,0,2,0,2,16,2,2.0,4,0,2,1,0,1,0,0,0,2,88,0.08585365853658537,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:15,2018-04-24 13:06:16
27,6,27,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,34,0.20359281437125748,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:16,2018-04-24 13:06:17
30,14,30,0,0,0,0,0,0,0,9,2,1.25,2,0,3,1,0,0,0,0,0,3,44,0.29931972789115646,7,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:17,2018-04-24 13:06:18
25,1,25,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.07006369426751592,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:18,2018-04-24 13:06:19
3,1,3,0,0,0,0,1,1,0,8,1,0.0,0,1,0,0,0,0,0,0,1,0,7,0.3181818181818182,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:19,2018-04-24 13:06:20
4,0,4,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.25,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:20,2018-04-24 13:06:21
9,4,9,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.24390243902439024,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:21,2018-04-24 13:06:22
5,0,5,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.3333333333333333,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:22,2018-04-24 13:06:23
13,1,13,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.14563106796116504,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:23,2018-04-24 13:06:24
8,3,8,0,0,0,0,1,0,1,6,2,1.0,1,0,1,0,0,0,0,0,0,1,8,0.18604651162790697,5,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:24,2018-04-24 13:06:25
20,0,20,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.10638297872340426,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:25,2018-04-24 13:06:26
21,11,21,0,0,0,0,1,0,1,9,2,5.0,5,0,0,0,0,0,1,0,0,0,23,0.23958333333333334,17,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:26,2018-04-24 13:06:27
122,10,122,0,0,0,1,0,0,0,13,2,2.769230769230769,4,0,3,0,7,3,0,0,0,3,68,0.09264305177111716,4,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:27,2018-04-24 13:06:28
135,7,135,0,0,0,0,0,0,0,14,2,1.8823529411764706,2,0,2,15,0,0,0,0,0,2,64,0.09195402298850575,22,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:28,2018-04-24 13:06:29
45,2,45,15,0,0,0,15,15,0,11,2,0.0625,1,15,1,0,0,0,0,0,15,1,24,0.0781758957654723,25,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:29,2018-04-24 13:06:30
12,5,12,0,0,0,0,0,0,0,9,2,3.3333333333333335,4,0,0,0,2,1,0,0,0,0,16,0.20253164556962025,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:30,2018-04-24 13:06:31
12,0,12,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,25,0.35714285714285715,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:31,2018-04-24 13:06:32
5,0,5,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.37142857142857144,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:32,2018-04-24 13:06:33
9,4,9,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.3125,4,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:33,2018-04-24 13:06:34
10,2,10,0,0,0,0,1,0,1,10,2,1.0,1,0,1,0,0,0,0,0,0,1,30,0.47619047619047616,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:34,2018-04-24 13:06:35
16,5,16,0,0,0,1,0,0,0,8,2,4.0,4,0,0,0,0,1,0,0,0,0,25,0.33783783783783783,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:35,2018-04-24 13:06:36
6,0,6,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,1,0,0,0,0,0,10,0.35714285714285715,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:36,2018-04-24 13:06:37
28,12,28,0,0,0,0,0,0,0,13,2,4.0,4,0,0,0,0,1,0,0,0,0,29,0.16477272727272727,5,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:37,2018-04-24 13:06:38
117,0,117,0,0,0,0,0,0,0,11,2,3.0,3,0,0,0,9,0,0,0,0,0,78,0.13379073756432247,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:38,2018-04-24 13:06:39
8,6,8,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,14,0.25,16,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:40,2018-04-24 13:06:41
38,14,38,0,0,0,0,5,0,5,12,3,1.4285714285714286,3,0,5,1,1,0,0,0,0,5,41,0.17982456140350878,29,11,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:41,2018-04-24 13:06:42
95,22,95,1,0,0,0,2,0,2,12,3,2.142857142857143,5,0,4,1,0,1,1,0,0,4,77,0.13028764805414553,19,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:42,2018-04-24 13:06:43
23,14,23,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,28,0.21705426356589147,14,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:43,2018-04-24 13:06:44
26,8,26,0,0,0,0,2,0,2,11,3,3.375,6,0,2,0,2,2,1,1,0,1,13,0.0718232044198895,16,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:44,2018-04-24 13:06:45
2,0,2,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.8461538461538461,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:45,2018-04-24 13:06:46
165,14,165,0,0,0,2,0,0,0,18,3,3.3947368421052633,10,0,2,7,15,12,0,0,0,2,90,0.08704061895551257,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:46,2018-04-24 13:06:47
13,1,13,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.16049382716049382,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:47,2018-04-24 13:06:48
52,6,52,1,0,0,0,1,1,0,11,2,0.5,1,1,1,0,0,0,0,0,1,1,58,0.18831168831168832,24,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:48,2018-04-24 13:06:49
2,0,2,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.9230769230769231,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:49,2018-04-24 13:06:50
5,4,5,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.5,15,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:50,2018-04-24 13:06:51
23,0,23,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,2,0,0,0,0,0,16,0.13333333333333333,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:51,2018-04-24 13:06:52
14,0,14,0,0,0,0,0,0,0,8,2,2.3333333333333335,3,0,1,0,2,0,0,0,0,1,19,0.25,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:52,2018-04-24 13:06:53
16,0,16,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.08823529411764706,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:53,2018-04-24 13:06:54
7,1,7,0,0,0,0,1,0,1,5,3,2.5,4,0,1,0,0,1,0,0,0,1,8,0.26666666666666666,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:54,2018-04-24 13:06:55
20,5,20,1,0,0,3,4,1,3,13,2,6.75,9,1,0,0,0,0,0,0,1,0,8,0.046511627906976744,1,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:55,2018-04-24 13:06:56
12,1,12,0,0,0,0,0,0,0,9,2,6.0,6,0,0,0,0,0,0,2,0,0,3,0.03260869565217391,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:56,2018-04-24 13:06:57
99,7,99,0,0,0,0,0,0,0,12,2,3.0,3,0,0,0,7,0,0,0,0,0,57,0.09982486865148861,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:57,2018-04-24 13:06:58
114,13,114,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,7,0,0,0,0,0,41,0.07692307692307693,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:58,2018-04-24 13:06:59
1,0,1,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,5,0.8333333333333334,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:06:59,2018-04-24 13:07:00
14,0,14,0,0,0,0,0,0,0,6,2,1.0,1,0,2,0,0,0,0,0,0,2,8,0.12307692307692308,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:07:00,2018-04-24 13:07:01
11,1,11,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0.11764705882352941,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:07:01,2018-04-24 13:07:02
17,2,17,0,0,0,0,0,0,0,14,1,0.0,0,1,0,0,0,0,0,0,1,0,11,0.09090909090909091,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:07:02,2018-04-24 13:07:03
1,1,1,0,0,0,0,0,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,4,1.0,10,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:07:03,2018-04-24 13:07:04
10,4,10,0,0,0,0,1,0,1,10,2,1.0,1,0,1,0,0,0,0,0,0,1,27,0.45,5,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 13:07:04,2018-04-24 13:07:05
